"compound_id"	"compound_name"	"equivalent_structures"	"primary_moa"	"moas"	"primary_target_gene_symbol"	"phase"	"rdkit_smiles"	"CAS"	"nsc"	"prefix"	"name"	"pubchem_id"	"testing_status"	"failure_reason"	"confidential_flag"	"mechanism"	"synonym"	"smiles"	"cas.y"	"found"	"duplicated"
"b2b854d33da52c121dcedf20cbbba240"	"Emetine"	"[NCGC00257951, NCGC00142477, MLS000028478, NCGC00178891, NCGC00017405, NCGC00261145, NCGC00015404, NCGC00024379, NCGC00016428, MLS001146924, NCGC00094664, NCGC00359727, NCGC00093874, NCGC00531757]"	"Antiprotozoal Agent"	"[Antiprotozoal Agent, Platelet-derived Growth Factor Inhibitor, Platelet-derived Growth Factor (pdgf) Inhibitor, Ribosomal Small Subunit Biogenesis Inhibitor]"	""	"[Withdrawn, Unknown, Approved]"	"[CC[C@@H]1CN2CCc3cc(OC)c(OC)cc3[C@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21.Cl.O, CC[C@@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21, CC[C@H]1CN2CCc3cc(OC)c(OC)cc3C2C[C@@H]1CC1NCCc2cc(OC)c(OC)cc21, CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@@H]1NCCc2cc(OC)c(OC)cc21.Cl, [2H]C([2H])([2H])Oc1cc2c(cc1OC)[C@@H](C[C@H]1C[C@H]3c4cc(OC)c(OC)cc4CCN3C[C@@H]1CC)NCC2, CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1NCCc2cc(OC)c(OC)cc21.Cl, CC[C@@H]1CN2CCc3cc(OC)c(OC)cc3[C@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21, CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21.Cl.O, CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21.Cl.Cl, CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1NCCc2cc(OC)c(OC)cc21.Cl.Cl, CC[C@@H]1CN2CCc3cc(OC)c(OC)cc3[C@H]2C[C@@H]1C[C@@H]1NCCc2cc(OC)c(OC)cc21, CC[C@@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21.Cl.O, CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21, CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@@H]1NCCc2cc(OC)c(OC)cc21, CC[C@H]1CN2CCc3cc(OC)c(OC)cc3C2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21.Cl.O, CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1NCCc2cc(OC)c(OC)cc21, CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21.Cl, CC[C@H]1CN2CCc3cc(OC)c(OC)cc3C2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21]"	"316-42-7"	"33669, 756754"	"S, S"	"emetine, emetine"	"544052, 144075024"	", "	"0, 0"	"0, 0"	", "	"emetine hydrochloride||2h-benzo[a]quinolizine, 3-ethyl-1,3,4,6,7,11b-hexahydro-...||emetine||emetan, 6',7',10,11-tetramethoxy-, dihydrochloride (9ci)||cephaeline methyl ether hydrochloride||cephaeline methyl ether hcl, emetine||emetine hydrochloride"	"CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]4NCCc5cc(OC)c(OC)cc45, CC[C@H]1CN2CCc3cc(OC)c(OC)cc3C2C[C@@H]1CC4NCCc5cc(OC)c(OC)cc45"	"316427, 316427"	"cas, cas"	"TRUE, TRUE"
"b2da51f605d1d7b0d1461b08d801c0f4"	"Chlorambucil"	"[AB07944790, NCGC00015199, NCGC00258941, NCGC00256464, MLS000028443, MLS001076130, NCGC00023250]"	"Dna Alkylating Agent"	"[Dna Alkylating Agent, Dna Alkylating Drugs, Dna Damaging Drugs]"	"H2AFX"	"[Approved]"	"[O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1]"	"305-03-3"	"3088"	"S"	"Chlorambucil"	"-1"	"FDA approved"	"0"	"0"	"A7|AlkAg"	"chloraminophen||wln: qv3r dn2g2g||nsc 3088||leukoran||.gamma.-[p-bis(2-chloroethyl)aminophenyl]butyric acid||linfolysin||n,n-di-2-chloroethyl-.gamma.-p-aminophenylbutyric acid||cb l348||.gamma.-[p-di(2-chloroethyl)aminophenyl]butyric acid||cb 1348||chlorobutine||butyric acid, 4-[p-[bis(2-chloroethyl)amino]phenyl]- (8ci)||benzenebutanoic acid, 4-[bis(2-chloroethyl)amino]- (9ci)||butyric acid, 4-(p-bis(2-chloroethyl)aminophenyl)-||nci-c03485||4-[bis(2-chloroethyl)amino]phenylbutyric acid||4-[p-[bis(2-chloroethyl)amino]phenyl]butyric acid||phenylbutyric acid nitrogen mustard||4[p-bis(.beta.-chloroethyl)aminophenyl]butyric acid||leukeran||elcoril||leukersan||chloraminophene||butyric acid, 4-(p-[bis(2-chloroethyl)amino]phenyl)-||p-n,n-di-(.beta.-chloroethyl)aminophenyl butyric acid||p-(n,n-di-2-chloroethyl)aminophenyl butyric acid||chlorobutin||chlorbutin||amboclorin||chlorbutine||4-[bis(2-chloroethyl)amino]benzenebutanoic acid||chlorambucil||chloroambucil||ambochlorin||ecloril||linfolizin||4-[p-bis(.beta.-chloroe"	"OC(=O)CCCc1ccc(cc1)N(CCCl)CCCl"	"305033"	"cas"	"FALSE"
"b36395ec2f31abd10e41e59fbdea1e18"	"AVAGACESTAT"	"[NCGC00346504, NCGC00389336]"	"G-secretase Inhibitor"	"[G-secretase Inhibitor, Gamma-secretase Inhibitor]"	"PSN1"	"[Phase II, Discontinued]"	"[NC(=O)[C@@H](CCC(F)(F)F)N(Cc1ccc(-c2ncon2)cc1F)S(=O)(=O)c1ccc(Cl)cc1, NC(=O)C(CCC(F)(F)F)N(Cc1ccc(-c2ncon2)cc1F)S(=O)(=O)c1ccc(Cl)cc1]"	"1146699-66-2"	"761217"	"S"	"Avagacestat"	"-1"	"Clinical trial"	"0"	"0"	"PSM|APH1|Gamma secretase"	"s1262||api0006208||bms-708163||avagacestat"	"NC(=O)[C@@H](CCC(F)(F)F)N(Cc1ccc(cc1F)c2nocn2)S(=O)(=O)c3ccc(Cl)cc3"	"1146699662"	"cas"	"FALSE"
"b36ae86d11e34e620de56d466e48f5bc"	"NELARABINE"	"[NCGC00181098, NCGC00274059, MLS003915614]"	"Purine Antagonist"	"[Purine Antagonist, Adenosine Deaminase Inhibitor, Antimetabolites, Purine Biosynthesis Inhibitor, Antimetabolite]"	"HPRT1"	"[Unknown, Approved]"	"[COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O, COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O, COc1nc(N)nc2c1ncn2C1OC(CO)C(O)C1O]"	"121032-29-9"	"755985"	"S"	"Nelarabine"	"-1"	"FDA approved"	"0"	"0"	"Ds"	"arranon||nelarabine ||nelarabine (usan)||s1213||cs-1607||GW-506U78"	"COc1nc(N)nc2c1ncn2[C@@H]3O[C@H](CO)[C@@H](O)[C@@H]3O"	"121032299"	"cas"	"TRUE"
"b4388e2a37af20275fcfb7a66bf11a51"	"Baicalein"	"[NCGC00178204, NCGC00017236, MLS002473007, NCGC00025282]"	"Cyp2c9 Inhibitor"	"[Cyp2c9 Inhibitor, Androgen Receptor Expression Inhibitor, Drugs Targeting On Quorum Sensing Signaling, 15-lipoxygenase Inhibitor, 12-lipoxygenase Inhibitor, Dual Specificity Protein Phosphatase 3 Inhibitor, Viral Reverse Transcriptase (hiv) Inhibitor, Protein Tyrosine Phosphatase Inhibitor]"	"CYP2C9"	"[Preclinical, Unknown]"	"[O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12]"	"491-67-8"	"729192"	"S"	"5,6,7-trihydroxyflavone"	"48428137"	""	"0"	"0"	""	"5,6,7-trihydroxyflavone"	"Oc1cc2OC(=CC(=O)c2c(O)c1O)c3ccccc3"	"491678"	"cas"	"FALSE"
"b44eec34bf86f65db8ae74f37df29c2d"	"Epz015666"	"[NCGC00481541, NCGC00386436, NCGC00420889]"	"Prmt5 Inhibitor"	"[Prmt5 Inhibitor, Protein Arginine N-methyltransferase 5 Inhibitor]"	"PRMT5"	"[Preclinical, Unknown]"	"[O=C(NCC(O)CN1CCc2ccccc2C1)c1cc(NC2COC2)ncn1, O=C(NC[C@@H](O)CN1CCc2ccccc2C1)c1cc(NC2COC2)ncn1, O=C(NC[C@H](O)CN1CCc2ccccc2C1)c1cc(NC2COC2)ncn1]"	"1616391-65-1"	"785299"	"S"	""	"-1"	"Clinical trial"	"0"	"0"	"PRMT5"	"pblj6625||epz-015666||epz 015666||epz015666"	"O[C@@H](CNC(=O)c1cc(NC2COC2)ncn1)CN3CCc4ccccc4C3"	"1616391651"	"cas"	"FALSE"
"b46849f16d569069399dbc8825065699"	"As-703026"	"[NCGC00346530, NCGC00387837]"	"Mek 1/2 Inhibitor"	"[Mek 1/2 Inhibitor, Dual Specificity Mitogen-activated Protein Kinase Kinase 1 Inhibitor, Dual Specificity Mitogen-activated Protein Kinase Kinase 2 Inhibitor]"	"MAP2K1"	"[Phase II, Phase I/II]"	"[O=C(NCC(O)CO)c1ccncc1Nc1ccc(I)cc1F, O=C(NC[C@H](O)CO)c1ccncc1Nc1ccc(I)cc1F]"	"1236699-92-5"	"755763"	"S"	"Pimasertib"	"-1"	"Clinical trial"	"0"	"0"	"PK:STK,YK,MAP2K,MAP2K1,MAP2K2"	"as-703026||4-pyridinecarboxamide, n-[(2s)-2,3-dihydroxypropyl]-3-[(...||a-1005||as703026||msc-1936369||msc1936369b||s1475||pimasertib"	"OC[C@@H](O)CNC(=O)c1ccncc1Nc2ccc(I)cc2F"	"1236699925"	"cas"	"FALSE"
"b53f2f196cab4dacb3bec260f75f6dbf"	"RIDAFOROLIMUS"	"[NCGC00485980, NCGC00390322, NCGC00346481]"	"Mtor Inhibitor"	"[Mtor Inhibitor, Serine/threonine-protein Kinase Mtor Inhibitor, Serine/threonine Kinase Inhibitor]"	"MTOR"	"[Phase III, Discontinued]"	"[COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(OP(C)(C)=O)C(OC)C2)CC(=O)C(C)/C=C(\C)C(O)C(OC)C(=O)C(C)CC(C)/C=C/C=C/C=C/1C, CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@H]2CC[C@@H](OP(C)(C)=O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C, CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OP(C)(C)=O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C]"	"572924-54-0"	"757440"	"S"	"Deforolimius"	"-1"	"Clinical trial"	"0"	"0"	"PK:STK,MTOR"	"mk-8669||ap23573||cs-0122||s1022||ridaforolimus||rapamycin, 42-(dimethyl-phosphinate)||deforolimus||AP-23573||Deforolimius"	"CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(/C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(/C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)OC)CC[C@H]1OP(=O)(C)C"	"572924540"	"cas"	"FALSE"
"b5665238e68e766cce240e1231dbb1a7"	"Uridine"	"[NCGC00142368, NCGC00263514, NCGC00017312, MLS000069625]"	"Anti-anxiety Drug"	"[Anti-anxiety Drug, Pyrimidine Antagonist]"	"TYMS"	"[Phase II, Unknown, Approved]"	"[O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)[nH]1, O=c1ccn(C2OC(CO)C(O)C2O)c(=O)[nH]1, O=c1ccn(C2O[C@H](CO)[C@H](O)[C@H]2O)c(=O)[nH]1, O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1, O=c1ccn([C@H]2O[C@H](CO)[C@H](O)[C@@H]2O)c(=O)[nH]1, O=c1ccn([C@@H]2O[C@H](CO)[C@H](O)[C@@H]2O)c(=O)[nH]1]"	"58-96-8"	"20256"	"S"	"uridin"	"82889"	""	"0"	"0"	""	"uridine||.beta.-d-ribofuranoside, 2,4(1h,3h)-pyrimidinedione-1||uracil riboside||uridin||uracil, 1-.beta.-d-ribofuranosyl-||urd||uridine (8ci 9ci)||1-.beta.-d-ribofuranosyluracil"	"OCC1OC(C(O)C1O)N2C=CC(=O)NC2=O"	"58968"	"cas"	"FALSE"
"b57da6a2a0dc79ebe23f65c03acd05d2"	"FEDRATINIB"	"[NCGC00244252]"	"Multi-kinase"	"[Multi-kinase, Tyrosine-protein Kinase Jak2 Inhibitor, Jak2 Inhibitor, Receptor-type Tyrosine-protein Kinase Flt3 Inbitor, Jak2]"	"JAK2"	"[Phase III, Phase II]"	"[Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1]"	"936091-26-8"	"767600"	"S"	"Fedratinib"	"-1"	"Clinical trial"	"0"	"0"	"PK:FLT,JAK,FLT3,JAK2,RET"	"ct-tg101||sar-302503||tg-101348||tg101348||t2830||fedratinib"	"Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc4cccc(c4)S(=O)(=O)NC(C)(C)C"	"936091268"	"cas"	"FALSE"
"b63a7e18b7f10035e8775cd7cbc0c224"	"Lestaurtinib???"	"[NCGC00244256, NCGC00168772]"	"Jak/tyk/flt Inhibitor"	"[Jak/tyk/flt Inhibitor, Nt-3 Growth Factor Receptor Inhibitor, Bdnf/nt-3 Growth Factors Receptor Inhibitor, Receptor-type Tyrosine-protein Kinase Flt3 Inbitor, High Affinity Nerve Growth Factor Receptor Inhibitor]"	"NTRK3"	"[Phase III, Phase II/III, Phase II, Unknown]"	"[C[C@]12O[C@@H](C[C@@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O, C[C@]12OC(C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O, C[C@@]12O[C@@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O, C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O, CC12OC(CC1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O]"	"111358-88-4"	"772196"	"S"	"Lestaurtinib"	"-1"	"Clinical trial"	"0"	"0"	"PK:YK,FLT,NTRK,FLT3,JAK2"	"lestaurtinib (usan)||cep-701||l-6307||kt-5555||SPM-924||Lestaurtinib||staurosporin analog kt 5555||SP-924||SP-924; SPM-924"	"C[C@]12O[C@H](C[C@]1(O)CO)n3c4ccccc4c5c6C(=O)NCc6c7c8ccccc8n2c7c35"	"111358884"	"cas"	"FALSE"
"b6cc95fe4f2f11574f9a0f6027d1591e"	"Ibrutinib (PCI-32765)"	"[NCGC00386173, NCGC00187912, NCGC00387861]"	"Btk/lck/lyn Inhibitor"	"[Btk/lck/lyn Inhibitor, Btk Inhibitor, Tyrosine-protein Kinase Btk Inhibitor, Tyrosine-protein Kinase Btk (cys481ser Mutant) Inhibitor, Cytoplasmic Tyrosine-protein Kinase Bmx Inhibitor, Tyrosine-protein Kinase Blk Inhibitor]"	"BTK"	"[Phase II, Unknown, Approved]"	"[C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1, C=CC(=O)N1CCC[C@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1, C=CC(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1]"	"936563-96-1"	"761910"	"S"	"Ibrutinib"	"-1"	"FDA approved"	"0"	"0"	"PK:YK,BTK"	"ibrutinib||pci-32765||imbruvica||1-[(3r)-3-[4-amino-3-(4-phenoxyphenyl)pyrazolo[3,4-d]pyr...||kin0000174||a-1383||CRA-032765"	"Nc1ncnc2c1c(nn2C3CCCN(C3)C(=O)C=C)c4ccc(Oc5ccccc5)cc4"	"936563961"	"cas"	"FALSE"
"b6d1035ca70953ae0165213d27bd1fa1"	"Pf-562271"	"[NCGC00242495]"	"Focal Adhesion Kinase (fak) Inhibitor"	"[Focal Adhesion Kinase (fak) Inhibitor, Focal Adhesion Kinase 1 Inhibitor, Protein-tyrosine Kinase 2-beta Inhibitor]"	"PTK2"	"[Discontinued, Unknown, Phase I]"	"[CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O.Cc1ccc(S(=O)(=O)O)cc1, CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O.O=S(=O)(O)c1ccccc1, CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O]"	"717907-75-0"	"754356"	"S"	"PF-562271"	"-1"	"Clinical trial"	"0"	"0"	"PK:YK,FAK"	"pf-562271- (fak)||n-[3-[[[2-[(2,3-dihydro-2-oxo-1h-indol-5-yl)amino]-5-(tr...||methanesulfonamide, n-[3-[[[2-[(2,3-dihydro-2-oxo-1h-ind...||PF-00562271||PF-562271"	"CN(c1ncccc1CNc2nc(Nc3ccc4NC(=O)Cc4c3)ncc2C(F)(F)F)S(=O)(=O)C"	"717907750"	"cas"	"FALSE"
"b6d9269f4a82048bce38e51b4021ea1b"	"AMG-51"	"[NCGC00263201]"	"Hgfr (met; C-met) Inhibitor"	"[Hgfr (met; C-met) Inhibitor, Hepatocyte Growth Factor Receptor Inhibitor, Hgfr Inhibitor, Kdr/ron/igfr Inhibitor]"	"MET"	"[Preclinical, Unknown]"	"[COc1cc2c(Oc3ccc(-c4cnc(Nc5ccc(F)cc5)n(C)c4=O)cc3F)ccnc2cc1OCCCN1CCOCC1]"	"890019-63-3"	"794646"	"S"	""	"-1"	"Clinical trial"	"0"	"0"	""	"amg-51||a-6043||amg51"	"COc1cc2c(Oc3ccc(cc3F)C4=CN=C(Nc5ccc(F)cc5)N(C)C4=O)ccnc2cc1OCCCN6CCOCC6"	"890019633"	"cas"	"FALSE"
"b8063bb6858b4cb7338a11460dcaea76"	"Rotenone"	"[NCGC00259453, NCGC00261797, DSSTOX_40592, NCGC00254603, NCGC00094382, NCGC00015901, NCGC00017358, NCGC00095765]"	"Nadh-ubiquinone Oxidoreductase (complex I) Inhibitor"	"[Nadh-ubiquinone Oxidoreductase (complex I) Inhibitor]"	"NDUFAF1"	"[Preclinical, Unknown]"	"[C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1, C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1, C=C(C)[C@H]1Cc2c(ccc3c2O[C@H]2COc4cc(OC)c(OC)cc4[C@H]2C3=O)O1, C=C(C)[C@H]1Cc2c(ccc3c2O[C@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1]"	"83-79-4"	"26258"	"S"	"cube"	"87142"	""	"0"	"0"	""	"curex flea duster||(-)-rotenone||derris||extrax||deril||dactinol||derris root||barbasco||haiari||rotocide||[1]benzopyrano[3,4-b]furo[2,3-h][1]benzopyran-6(6a.alpha...||nci-c55210||mexide||noxfish||ro-ko||derrin||liquid derris||cube-pulver||[1]benzopyrano[3,4-b]furo[2,3-h][1]benzopyran-6(6ah)-one...||cube||fish-tox||powder and root||pro-nox fish||rotenon||green cross warble powder||rotefour||ent 133||wln: t g5 d6 b666 cv ho mo pot&tt&j iy1&u1 so1 to1||cenol garden dust||rotenone||tubatoxin||5'.beta.-rotenone||(1)benzopyrano[3,4-b]furo[2,3-h](1)benzopyran-6(6ah)-one...||paraderil||rotefive||rotessenol||ronone||cube extract||cube root||chem-mite||cubor||nicouline||derris resins"	"COc1cc2OC[C@H]3Oc4c5C[C@@H](Oc5ccc4C(=O)[C@H]3c2cc1OC)C(=C)C"	"83794"	"cas"	"FALSE"
"b8833f485aed81cb668f4ad11df5bd9d"	"gsk2606414"	"[NCGC00346070]"	"Eukaryotic Translation Initiation Factor 2-alpha Kinase 3 (perk) Inhibitor"	"[Eukaryotic Translation Initiation Factor 2-alpha Kinase 3 (perk) Inhibitor, Perk Inhibitor]"	"EIF2AK3"	"[Preclinical, Unknown]"	"[Cn1cc(-c2ccc3c(c2)CCN3C(=O)Cc2cccc(C(F)(F)F)c2)c2c(N)ncnc21]"	"1337531-36-8"	"781627"	"S"	""	"-1"	"Clinical trial"	"0"	"0"	"PK:EIF2AK3"	"a-1307||gsk-2606414"	"Cn1cc(c2ccc3N(CCc3c2)C(=O)Cc4cccc(c4)C(F)(F)F)c5c(N)ncnc15"	"1337531368"	"cas"	"FALSE"
"bad092c5f5de16864f5877b254a9ef69"	"Panobinostat"	"[NCGC00263117]"	"Hdac Inhibitor"	"[Hdac Inhibitor, Histone Deacetylase (hdac) Inhibitor]"	"HDAC1"	"[Phase III, Unknown, Approved]"	"[Cc1[nH]c2ccccc2c1CCNCc1ccc(C=CC(=O)NO)cc1, Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1, CC(O)C(=O)O.Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1]"	"404950-80-7"	"761190"	"S"	"Panobinostat"	"-1"	"FDA approved"	"0"	"0"	"HDAC"	"lbh-589||p-3703||lbh589||nvp-lbh-589||a-1025||farydak||panobinostat||LBH-589B||faridak"	"Cc1[nH]c2ccccc2c1CCNCc3ccc(\C=C\C(=O)NO)cc3"	"404950807"	"cas"	"FALSE"
"bb26857f28ef751ddde0e0be287d613a"	"HYDROXYUREA"	"[MLS001332382, NCGC00261281, MLS001332381, NCGC00093974, NCGC00254007, NCGC00015520]"	"Ribonucleoside-diphosphate Reductase Inhibitor"	"[Ribonucleoside-diphosphate Reductase Inhibitor, Nitric Oxide Donor, Antimetabolites, Ribonucleoside-diphosphate Reductase Inhibitors]"	"RRM1"	"[Approved]"	"[NC(=O)NO, NC(O)=NO]"	"127-07-1"	"32065"	"S"	"Hydroxyurea"	"-1"	"FDA approved"	"0"	"0"	"AM|Dr"	"hydura||hydroxylamine, n-carbamoyl-||carbamohydroxyamic acid||hydroxyurea (d4)||hydreia||hydroxylurea||hydroxyurea (usan)||hu||hydrea (bristol meyers)||wln: zvmq||hidrix||oxyurea||sk 22591||hydroxylamine, n-(aminocarbonyl)-||hydurea||n-carbamoylhydroxylamine||hydroxycarbamide||urea, hydroxy- (8ci 9ci)||carbamohydroximic acid||biosupressin||n-hydroxyurea||carbamyl hydroxamate||onco-carbide||hydroxyurea ||hydroxycarbamine||nci-c04831||litaler||carbamoyl oxime||litalir||sq 1089||carbamohydroxamic acid||Droxia"	"NC(=O)NO"	"127071"	"cas"	"FALSE"
